applicant_id,residence_pref,same_pref_count,diff_pref_count,total_desired,same_pref_ratio,mobility_score
ID_3859,京都府,1,0,1,1.0,0.0
ID_3860,京都府,9,0,9,1.0,0.0
ID_3861,京都府,2,0,2,1.0,0.0
ID_3862,京都府,1,0,1,1.0,0.0
ID_3863,京都府,1,0,1,1.0,0.0
ID_3864,京都府,1,0,1,1.0,0.0
ID_3865,京都府,3,0,3,1.0,0.0
ID_3866,京都府,1,0,1,1.0,0.0
ID_3867,京都府,0,1,1,0.0,1.0
ID_3868,京都府,1,0,1,1.0,0.0
ID_3869,京都府,1,0,1,1.0,0.0
ID_3870,京都府,1,0,1,1.0,0.0
ID_3871,京都府,1,0,1,1.0,0.0
ID_3872,京都府,1,0,1,1.0,0.0
ID_3873,京都府,2,0,2,1.0,0.0
ID_3874,京都府,1,0,1,1.0,0.0
ID_3875,大阪府,0,2,2,0.0,1.0
ID_3876,京都府,1,0,1,1.0,0.0
ID_3877,京都府,1,0,1,1.0,0.0
ID_3878,京都府,3,1,4,0.75,0.25
ID_3879,京都府,1,0,1,1.0,0.0
ID_3880,京都府,0,1,1,0.0,1.0
ID_3881,大阪府,8,1,9,0.8888888888888888,0.1111111111111111
ID_3882,京都府,2,0,2,1.0,0.0
ID_3883,京都府,1,0,1,1.0,0.0
ID_3884,京都府,1,0,1,1.0,0.0
ID_3885,東京都,1,1,2,0.5,0.5
ID_3886,京都府,8,3,11,0.7272727272727273,0.2727272727272727
ID_3887,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_3888,京都府,7,0,7,1.0,0.0
ID_3889,京都府,1,0,1,1.0,0.0
ID_3890,京都府,1,0,1,1.0,0.0
ID_3891,東京都,1,1,2,0.5,0.5
ID_3892,京都府,0,2,2,0.0,1.0
ID_3893,京都府,1,0,1,1.0,0.0
ID_3894,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_3895,京都府,1,0,1,1.0,0.0
ID_3896,京都府,1,0,1,1.0,0.0
ID_3897,京都府,1,0,1,1.0,0.0
ID_3898,京都府,1,0,1,1.0,0.0
ID_3899,大阪府,1,1,2,0.5,0.5
ID_3900,京都府,12,7,19,0.631578947368421,0.3684210526315789
ID_3901,京都府,3,8,11,0.2727272727272727,0.7272727272727273
ID_3903,京都府,2,0,2,1.0,0.0
ID_3904,京都府,3,0,3,1.0,0.0
ID_3905,京都府,1,0,1,1.0,0.0
ID_3906,京都府,1,0,1,1.0,0.0
ID_3907,京都府,1,0,1,1.0,0.0
ID_3908,京都府,1,0,1,1.0,0.0
ID_3909,大阪府,2,5,7,0.2857142857142857,0.7142857142857143
ID_3910,京都府,4,0,4,1.0,0.0
ID_3911,京都府,5,0,5,1.0,0.0
ID_3912,京都府,2,0,2,1.0,0.0
ID_3913,京都府,3,0,3,1.0,0.0
ID_3914,愛知県,1,1,2,0.5,0.5
ID_3915,京都府,1,0,1,1.0,0.0
ID_3916,京都府,1,0,1,1.0,0.0
ID_3917,京都府,6,0,6,1.0,0.0
ID_3918,京都府,1,0,1,1.0,0.0
ID_3919,京都府,1,0,1,1.0,0.0
ID_3920,京都府,2,0,2,1.0,0.0
ID_3921,京都府,5,0,5,1.0,0.0
ID_3922,京都府,7,0,7,1.0,0.0
ID_3923,京都府,2,0,2,1.0,0.0
ID_3924,京都府,1,0,1,1.0,0.0
ID_3925,京都府,1,0,1,1.0,0.0
ID_3926,京都府,2,0,2,1.0,0.0
ID_3927,京都府,2,2,4,0.5,0.5
ID_3928,京都府,1,0,1,1.0,0.0
ID_3929,京都府,1,0,1,1.0,0.0
ID_3930,京都府,7,0,7,1.0,0.0
ID_3931,大阪府,5,4,9,0.5555555555555556,0.4444444444444444
ID_3932,京都府,1,0,1,1.0,0.0
ID_3933,京都府,1,0,1,1.0,0.0
ID_3934,京都府,4,0,4,1.0,0.0
ID_3935,京都府,1,0,1,1.0,0.0
ID_3936,滋賀県,1,1,2,0.5,0.5
ID_3937,京都府,1,0,1,1.0,0.0
ID_3938,京都府,1,0,1,1.0,0.0
ID_3939,京都府,4,0,4,1.0,0.0
ID_3940,京都府,3,0,3,1.0,0.0
ID_3941,京都府,1,0,1,1.0,0.0
ID_3942,京都府,1,0,1,1.0,0.0
ID_3943,京都府,2,0,2,1.0,0.0
ID_3944,京都府,4,0,4,1.0,0.0
ID_3945,京都府,1,0,1,1.0,0.0
ID_3946,京都府,2,0,2,1.0,0.0
ID_3947,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_3948,京都府,1,0,1,1.0,0.0
ID_3949,京都府,0,2,2,0.0,1.0
ID_3950,京都府,3,0,3,1.0,0.0
ID_3951,京都府,1,0,1,1.0,0.0
ID_3952,京都府,1,0,1,1.0,0.0
ID_3953,京都府,2,0,2,1.0,0.0
ID_3954,京都府,1,1,2,0.5,0.5
ID_3955,京都府,1,1,2,0.5,0.5
ID_3956,京都府,1,1,2,0.5,0.5
ID_3957,京都府,1,0,1,1.0,0.0
ID_3958,京都府,1,0,1,1.0,0.0
ID_3959,京都府,1,0,1,1.0,0.0
ID_3960,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_3961,京都府,1,0,1,1.0,0.0
ID_3962,京都府,1,0,1,1.0,0.0
ID_3963,京都府,8,0,8,1.0,0.0
ID_3964,京都府,0,1,1,0.0,1.0
ID_3965,京都府,1,0,1,1.0,0.0
ID_3966,京都府,1,0,1,1.0,0.0
ID_3967,京都府,1,0,1,1.0,0.0
ID_3968,京都府,1,0,1,1.0,0.0
ID_3969,京都府,1,0,1,1.0,0.0
ID_3970,京都府,4,0,4,1.0,0.0
ID_3971,京都府,1,0,1,1.0,0.0
ID_3972,京都府,1,0,1,1.0,0.0
ID_3973,滋賀県,1,2,3,0.3333333333333333,0.6666666666666666
ID_3974,京都府,3,0,3,1.0,0.0
ID_3975,京都府,1,0,1,1.0,0.0
ID_3976,京都府,2,0,2,1.0,0.0
ID_3977,京都府,1,0,1,1.0,0.0
ID_3978,京都府,1,0,1,1.0,0.0
ID_3979,京都府,1,0,1,1.0,0.0
ID_3980,京都府,5,0,5,1.0,0.0
ID_3981,京都府,1,0,1,1.0,0.0
ID_3982,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_3983,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_3984,京都府,1,0,1,1.0,0.0
ID_3985,京都府,1,0,1,1.0,0.0
ID_3986,京都府,1,0,1,1.0,0.0
ID_3987,広島県,1,4,5,0.2,0.8
ID_3988,京都府,1,0,1,1.0,0.0
ID_3989,京都府,1,0,1,1.0,0.0
ID_3990,京都府,1,0,1,1.0,0.0
ID_3991,京都府,1,0,1,1.0,0.0
ID_3992,京都府,1,0,1,1.0,0.0
ID_3993,京都府,1,0,1,1.0,0.0
ID_3994,京都府,1,0,1,1.0,0.0
ID_3995,京都府,3,0,3,1.0,0.0
ID_3996,京都府,1,1,2,0.5,0.5
ID_3997,京都府,1,0,1,1.0,0.0
ID_3998,京都府,1,0,1,1.0,0.0
ID_3999,京都府,1,0,1,1.0,0.0
ID_4000,兵庫県,0,1,1,0.0,1.0
ID_4001,京都府,1,0,1,1.0,0.0
ID_4002,京都府,1,0,1,1.0,0.0
ID_4003,京都府,1,0,1,1.0,0.0
ID_4004,京都府,1,0,1,1.0,0.0
ID_4005,京都府,1,0,1,1.0,0.0
ID_4006,京都府,1,0,1,1.0,0.0
ID_4007,京都府,1,0,1,1.0,0.0
ID_4008,京都府,1,0,1,1.0,0.0
ID_4009,京都府,2,0,2,1.0,0.0
ID_4010,京都府,1,0,1,1.0,0.0
ID_4011,京都府,1,0,1,1.0,0.0
ID_4012,京都府,1,0,1,1.0,0.0
ID_4013,京都府,9,1,10,0.9,0.1
ID_4014,大阪府,18,4,22,0.8181818181818182,0.18181818181818182
ID_4015,京都府,1,0,1,1.0,0.0
ID_4016,和歌山県,1,34,35,0.02857142857142857,0.9714285714285714
ID_4017,京都府,2,0,2,1.0,0.0
ID_4018,京都府,1,0,1,1.0,0.0
ID_4019,京都府,0,1,1,0.0,1.0
ID_4020,京都府,3,0,3,1.0,0.0
ID_4021,京都府,1,0,1,1.0,0.0
ID_4022,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4023,京都府,1,0,1,1.0,0.0
ID_4024,群馬県,6,3,9,0.6666666666666666,0.3333333333333333
ID_4025,滋賀県,3,3,6,0.5,0.5
ID_4026,京都府,1,0,1,1.0,0.0
ID_4027,京都府,3,0,3,1.0,0.0
ID_4028,京都府,1,0,1,1.0,0.0
ID_4029,京都府,1,0,1,1.0,0.0
ID_4030,京都府,1,0,1,1.0,0.0
ID_4031,京都府,6,0,6,1.0,0.0
ID_4032,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4033,和歌山県,0,1,1,0.0,1.0
ID_4034,京都府,2,0,2,1.0,0.0
ID_4035,京都府,0,1,1,0.0,1.0
ID_4036,京都府,1,0,1,1.0,0.0
ID_4037,京都府,1,0,1,1.0,0.0
ID_4038,京都府,1,0,1,1.0,0.0
ID_4039,大阪府,14,5,19,0.7368421052631579,0.2631578947368421
ID_4040,京都府,1,0,1,1.0,0.0
ID_4041,京都府,1,0,1,1.0,0.0
ID_4042,京都府,1,0,1,1.0,0.0
ID_4043,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4044,京都府,1,0,1,1.0,0.0
ID_4045,京都府,1,0,1,1.0,0.0
ID_4046,京都府,1,0,1,1.0,0.0
ID_4047,京都府,2,0,2,1.0,0.0
ID_4048,京都府,0,1,1,0.0,1.0
ID_4049,京都府,1,0,1,1.0,0.0
ID_4050,京都府,1,0,1,1.0,0.0
ID_4051,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_4052,京都府,2,0,2,1.0,0.0
ID_4053,京都府,1,0,1,1.0,0.0
ID_4054,京都府,1,0,1,1.0,0.0
ID_4055,京都府,1,0,1,1.0,0.0
ID_4056,兵庫県,3,1,4,0.75,0.25
ID_4057,京都府,2,0,2,1.0,0.0
ID_4058,京都府,1,0,1,1.0,0.0
ID_4059,京都府,3,0,3,1.0,0.0
ID_4060,京都府,1,0,1,1.0,0.0
ID_4061,京都府,1,0,1,1.0,0.0
ID_4063,京都府,4,0,4,1.0,0.0
ID_4064,京都府,1,0,1,1.0,0.0
ID_4065,京都府,5,9,14,0.35714285714285715,0.6428571428571429
ID_4066,京都府,1,0,1,1.0,0.0
ID_4067,京都府,1,0,1,1.0,0.0
ID_4068,京都府,2,0,2,1.0,0.0
ID_4069,京都府,1,0,1,1.0,0.0
ID_4070,京都府,1,0,1,1.0,0.0
ID_4071,京都府,1,0,1,1.0,0.0
ID_4072,京都府,2,0,2,1.0,0.0
ID_4073,京都府,1,0,1,1.0,0.0
ID_4074,京都府,1,0,1,1.0,0.0
ID_4075,京都府,1,0,1,1.0,0.0
ID_4076,京都府,2,0,2,1.0,0.0
ID_4077,京都府,1,0,1,1.0,0.0
ID_4078,京都府,8,0,8,1.0,0.0
ID_4079,京都府,1,0,1,1.0,0.0
ID_4080,京都府,1,0,1,1.0,0.0
ID_4081,京都府,5,0,5,1.0,0.0
ID_4082,京都府,2,0,2,1.0,0.0
ID_4083,京都府,2,0,2,1.0,0.0
ID_4084,群馬県,1,1,2,0.5,0.5
ID_4085,京都府,1,0,1,1.0,0.0
ID_4086,京都府,1,0,1,1.0,0.0
ID_4087,京都府,2,0,2,1.0,0.0
ID_4088,京都府,5,0,5,1.0,0.0
ID_4089,京都府,1,0,1,1.0,0.0
ID_4090,京都府,1,0,1,1.0,0.0
ID_4091,京都府,1,0,1,1.0,0.0
ID_4092,京都府,4,0,4,1.0,0.0
ID_4093,京都府,0,1,1,0.0,1.0
ID_4094,京都府,13,0,13,1.0,0.0
ID_4095,京都府,1,0,1,1.0,0.0
ID_4096,京都府,1,0,1,1.0,0.0
ID_4097,京都府,1,0,1,1.0,0.0
ID_4098,京都府,1,0,1,1.0,0.0
ID_4099,京都府,1,0,1,1.0,0.0
ID_4100,京都府,3,0,3,1.0,0.0
ID_4101,京都府,1,0,1,1.0,0.0
ID_4103,京都府,0,3,3,0.0,1.0
ID_4104,京都府,1,0,1,1.0,0.0
ID_4105,京都府,1,0,1,1.0,0.0
ID_4106,京都府,2,0,2,1.0,0.0
ID_4107,栃木県,1,2,3,0.3333333333333333,0.6666666666666666
ID_4108,京都府,1,0,1,1.0,0.0
ID_4109,滋賀県,1,1,2,0.5,0.5
ID_4110,京都府,1,0,1,1.0,0.0
ID_4111,京都府,4,0,4,1.0,0.0
ID_4112,京都府,4,3,7,0.5714285714285714,0.42857142857142855
ID_4113,京都府,1,0,1,1.0,0.0
ID_4114,京都府,1,0,1,1.0,0.0
ID_4115,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4116,京都府,1,0,1,1.0,0.0
ID_4117,京都府,1,0,1,1.0,0.0
ID_4118,京都府,1,0,1,1.0,0.0
ID_4119,京都府,1,0,1,1.0,0.0
ID_4120,京都府,2,0,2,1.0,0.0
ID_4121,京都府,1,0,1,1.0,0.0
ID_4122,京都府,1,0,1,1.0,0.0
ID_4123,京都府,2,0,2,1.0,0.0
ID_4124,京都府,1,0,1,1.0,0.0
ID_4125,京都府,1,0,1,1.0,0.0
ID_4126,京都府,11,1,12,0.9166666666666666,0.08333333333333333
ID_4127,京都府,1,0,1,1.0,0.0
ID_4128,京都府,1,0,1,1.0,0.0
ID_4129,和歌山県,1,4,5,0.2,0.8
ID_4130,京都府,8,0,8,1.0,0.0
ID_4131,京都府,1,0,1,1.0,0.0
ID_4132,京都府,1,0,1,1.0,0.0
ID_4133,京都府,1,0,1,1.0,0.0
ID_4134,京都府,2,0,2,1.0,0.0
ID_4135,京都府,8,0,8,1.0,0.0
ID_4136,京都府,3,1,4,0.75,0.25
ID_4137,東京都,0,1,1,0.0,1.0
ID_4138,京都府,3,0,3,1.0,0.0
ID_4139,京都府,1,0,1,1.0,0.0
ID_4140,京都府,2,0,2,1.0,0.0
ID_4141,京都府,1,0,1,1.0,0.0
ID_4142,京都府,1,0,1,1.0,0.0
ID_4144,京都府,2,0,2,1.0,0.0
ID_4145,京都府,1,1,2,0.5,0.5
ID_4146,大阪府,12,1,13,0.9230769230769231,0.07692307692307693
ID_4147,京都府,3,2,5,0.6,0.4
ID_4148,京都府,1,0,1,1.0,0.0
ID_4149,京都府,1,0,1,1.0,0.0
ID_4150,京都府,7,15,22,0.3181818181818182,0.6818181818181818
ID_4151,京都府,1,0,1,1.0,0.0
ID_4152,京都府,0,1,1,0.0,1.0
ID_4153,京都府,1,0,1,1.0,0.0
ID_4154,京都府,3,0,3,1.0,0.0
ID_4155,京都府,1,0,1,1.0,0.0
ID_4156,京都府,1,0,1,1.0,0.0
ID_4157,京都府,1,0,1,1.0,0.0
ID_4158,京都府,1,0,1,1.0,0.0
ID_4159,京都府,1,0,1,1.0,0.0
ID_4160,京都府,1,0,1,1.0,0.0
ID_4161,京都府,1,0,1,1.0,0.0
ID_4162,京都府,1,0,1,1.0,0.0
ID_4163,北海道,0,1,1,0.0,1.0
ID_4164,京都府,2,0,2,1.0,0.0
ID_4165,京都府,1,0,1,1.0,0.0
ID_4166,京都府,1,0,1,1.0,0.0
ID_4167,京都府,3,1,4,0.75,0.25
ID_4168,京都府,1,0,1,1.0,0.0
ID_4169,京都府,6,0,6,1.0,0.0
ID_4170,石川県,0,3,3,0.0,1.0
ID_4171,東京都,1,1,2,0.5,0.5
ID_4172,京都府,1,0,1,1.0,0.0
ID_4173,京都府,1,0,1,1.0,0.0
ID_4174,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_4175,京都府,4,0,4,1.0,0.0
ID_4176,京都府,1,0,1,1.0,0.0
ID_4177,京都府,5,0,5,1.0,0.0
ID_4178,京都府,10,0,10,1.0,0.0
ID_4179,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4180,大阪府,2,2,4,0.5,0.5
ID_4181,京都府,1,0,1,1.0,0.0
ID_4182,京都府,3,1,4,0.75,0.25
ID_4183,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_4184,京都府,2,0,2,1.0,0.0
ID_4185,京都府,1,0,1,1.0,0.0
ID_4186,京都府,1,0,1,1.0,0.0
ID_4187,京都府,2,0,2,1.0,0.0
ID_4188,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_4189,京都府,1,0,1,1.0,0.0
ID_4190,大阪府,0,3,3,0.0,1.0
ID_4191,京都府,1,0,1,1.0,0.0
ID_4192,京都府,3,0,3,1.0,0.0
ID_4193,京都府,1,0,1,1.0,0.0
ID_4194,京都府,11,0,11,1.0,0.0
ID_4195,滋賀県,0,1,1,0.0,1.0
ID_4196,京都府,3,0,3,1.0,0.0
ID_4197,京都府,3,0,3,1.0,0.0
ID_4198,京都府,1,0,1,1.0,0.0
ID_4199,京都府,1,0,1,1.0,0.0
ID_4200,京都府,2,0,2,1.0,0.0
ID_4201,京都府,1,0,1,1.0,0.0
ID_4202,奈良県,2,5,7,0.2857142857142857,0.7142857142857143
ID_4203,京都府,7,0,7,1.0,0.0
ID_4204,京都府,1,0,1,1.0,0.0
ID_4205,奈良県,6,1,7,0.8571428571428571,0.14285714285714285
ID_4206,京都府,1,0,1,1.0,0.0
ID_4207,京都府,1,0,1,1.0,0.0
ID_4208,京都府,2,0,2,1.0,0.0
ID_4209,京都府,1,0,1,1.0,0.0
ID_4210,京都府,6,7,13,0.46153846153846156,0.5384615384615384
ID_4211,京都府,1,0,1,1.0,0.0
ID_4212,京都府,8,1,9,0.8888888888888888,0.1111111111111111
ID_4213,京都府,1,0,1,1.0,0.0
ID_4214,京都府,1,0,1,1.0,0.0
ID_4215,京都府,4,0,4,1.0,0.0
ID_4216,京都府,2,0,2,1.0,0.0
ID_4217,京都府,2,0,2,1.0,0.0
ID_4218,京都府,1,0,1,1.0,0.0
ID_4219,京都府,1,0,1,1.0,0.0
ID_4220,京都府,4,0,4,1.0,0.0
ID_4221,京都府,1,0,1,1.0,0.0
ID_4222,京都府,1,0,1,1.0,0.0
ID_4223,京都府,1,0,1,1.0,0.0
ID_4224,京都府,1,0,1,1.0,0.0
ID_4226,京都府,1,0,1,1.0,0.0
ID_4227,京都府,4,0,4,1.0,0.0
ID_4228,京都府,4,0,4,1.0,0.0
ID_4229,大阪府,0,1,1,0.0,1.0
ID_4230,京都府,1,0,1,1.0,0.0
ID_4231,京都府,6,0,6,1.0,0.0
ID_4232,兵庫県,0,1,1,0.0,1.0
ID_4233,京都府,1,0,1,1.0,0.0
ID_4234,京都府,1,0,1,1.0,0.0
ID_4235,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_4236,京都府,1,0,1,1.0,0.0
ID_4237,京都府,1,0,1,1.0,0.0
ID_4238,京都府,1,0,1,1.0,0.0
ID_4239,京都府,2,0,2,1.0,0.0
ID_4240,京都府,1,0,1,1.0,0.0
ID_4241,京都府,1,0,1,1.0,0.0
ID_4242,京都府,1,0,1,1.0,0.0
ID_4243,京都府,1,0,1,1.0,0.0
ID_4244,京都府,1,0,1,1.0,0.0
ID_4245,京都府,1,0,1,1.0,0.0
ID_4246,京都府,1,0,1,1.0,0.0
ID_4247,京都府,3,1,4,0.75,0.25
ID_4248,京都府,2,0,2,1.0,0.0
ID_4249,京都府,1,0,1,1.0,0.0
ID_4250,京都府,1,0,1,1.0,0.0
ID_4251,京都府,1,0,1,1.0,0.0
ID_4252,京都府,1,0,1,1.0,0.0
ID_4253,福井県,1,1,2,0.5,0.5
ID_4254,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_4255,京都府,1,0,1,1.0,0.0
ID_4256,京都府,1,0,1,1.0,0.0
ID_4257,滋賀県,3,4,7,0.42857142857142855,0.5714285714285714
ID_4258,京都府,2,0,2,1.0,0.0
ID_4259,京都府,1,0,1,1.0,0.0
ID_4260,京都府,1,0,1,1.0,0.0
ID_4261,京都府,1,0,1,1.0,0.0
ID_4262,京都府,1,0,1,1.0,0.0
ID_4263,京都府,1,0,1,1.0,0.0
ID_4264,京都府,1,0,1,1.0,0.0
ID_4265,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_4266,京都府,2,0,2,1.0,0.0
ID_4267,京都府,1,0,1,1.0,0.0
ID_4268,京都府,1,0,1,1.0,0.0
ID_4269,京都府,1,0,1,1.0,0.0
ID_4270,京都府,1,0,1,1.0,0.0
ID_4271,京都府,1,0,1,1.0,0.0
ID_4272,奈良県,3,2,5,0.6,0.4
ID_4273,大阪府,3,1,4,0.75,0.25
ID_4274,京都府,1,0,1,1.0,0.0
ID_4275,京都府,1,0,1,1.0,0.0
ID_4276,京都府,1,0,1,1.0,0.0
ID_4277,京都府,2,0,2,1.0,0.0
ID_4278,京都府,1,0,1,1.0,0.0
ID_4279,京都府,1,0,1,1.0,0.0
ID_4280,京都府,1,0,1,1.0,0.0
ID_4281,京都府,1,0,1,1.0,0.0
ID_4282,京都府,1,0,1,1.0,0.0
ID_4283,京都府,1,0,1,1.0,0.0
ID_4284,京都府,1,0,1,1.0,0.0
ID_4285,京都府,1,0,1,1.0,0.0
ID_4286,京都府,1,0,1,1.0,0.0
ID_4287,京都府,5,0,5,1.0,0.0
ID_4288,京都府,1,0,1,1.0,0.0
ID_4289,京都府,1,1,2,0.5,0.5
ID_4290,京都府,1,0,1,1.0,0.0
ID_4291,京都府,1,0,1,1.0,0.0
ID_4292,京都府,1,0,1,1.0,0.0
ID_4293,京都府,1,0,1,1.0,0.0
ID_4294,京都府,3,0,3,1.0,0.0
ID_4295,京都府,1,0,1,1.0,0.0
ID_4296,京都府,1,0,1,1.0,0.0
ID_4297,京都府,1,0,1,1.0,0.0
ID_4298,大阪府,4,3,7,0.5714285714285714,0.42857142857142855
ID_4299,京都府,2,0,2,1.0,0.0
ID_4300,兵庫県,7,8,15,0.4666666666666667,0.5333333333333333
ID_4301,京都府,1,0,1,1.0,0.0
ID_4302,京都府,1,0,1,1.0,0.0
ID_4303,京都府,1,0,1,1.0,0.0
ID_4304,京都府,1,0,1,1.0,0.0
ID_4305,京都府,4,0,4,1.0,0.0
ID_4306,京都府,2,0,2,1.0,0.0
ID_4307,京都府,1,0,1,1.0,0.0
ID_4308,京都府,1,0,1,1.0,0.0
ID_4309,京都府,1,0,1,1.0,0.0
ID_4310,京都府,1,0,1,1.0,0.0
ID_4311,京都府,1,0,1,1.0,0.0
ID_4312,京都府,1,0,1,1.0,0.0
ID_4313,京都府,5,0,5,1.0,0.0
ID_4314,京都府,1,0,1,1.0,0.0
ID_4315,京都府,6,0,6,1.0,0.0
ID_4316,京都府,1,0,1,1.0,0.0
ID_4317,京都府,4,1,5,0.8,0.2
ID_4318,京都府,3,0,3,1.0,0.0
ID_4319,京都府,1,0,1,1.0,0.0
ID_4320,京都府,1,0,1,1.0,0.0
ID_4321,京都府,1,0,1,1.0,0.0
ID_4322,京都府,1,0,1,1.0,0.0
ID_4323,京都府,1,0,1,1.0,0.0
ID_4324,京都府,1,0,1,1.0,0.0
ID_4325,京都府,1,0,1,1.0,0.0
ID_4326,滋賀県,1,1,2,0.5,0.5
ID_4327,京都府,2,0,2,1.0,0.0
ID_4328,京都府,3,2,5,0.6,0.4
ID_4329,京都府,1,0,1,1.0,0.0
ID_4330,京都府,1,0,1,1.0,0.0
ID_4331,京都府,1,0,1,1.0,0.0
ID_4332,京都府,1,0,1,1.0,0.0
ID_4333,京都府,1,0,1,1.0,0.0
ID_4334,京都府,1,0,1,1.0,0.0
ID_4335,京都府,1,0,1,1.0,0.0
ID_4336,京都府,1,0,1,1.0,0.0
ID_4337,京都府,1,0,1,1.0,0.0
ID_4338,京都府,1,0,1,1.0,0.0
ID_4339,京都府,1,0,1,1.0,0.0
ID_4340,京都府,1,0,1,1.0,0.0
ID_4341,京都府,1,0,1,1.0,0.0
ID_4342,京都府,1,0,1,1.0,0.0
ID_4343,京都府,2,0,2,1.0,0.0
ID_4344,京都府,1,0,1,1.0,0.0
ID_4345,京都府,2,2,4,0.5,0.5
ID_4346,京都府,1,0,1,1.0,0.0
ID_4347,京都府,1,0,1,1.0,0.0
ID_4348,京都府,2,0,2,1.0,0.0
ID_4349,京都府,1,0,1,1.0,0.0
ID_4350,京都府,1,0,1,1.0,0.0
ID_4351,京都府,1,0,1,1.0,0.0
ID_4352,京都府,1,0,1,1.0,0.0
ID_4353,京都府,1,0,1,1.0,0.0
ID_4354,京都府,5,0,5,1.0,0.0
ID_4355,京都府,1,0,1,1.0,0.0
ID_4356,京都府,1,0,1,1.0,0.0
ID_4357,京都府,1,0,1,1.0,0.0
ID_4358,京都府,1,0,1,1.0,0.0
ID_4359,京都府,1,0,1,1.0,0.0
ID_4360,京都府,1,0,1,1.0,0.0
ID_4361,京都府,2,0,2,1.0,0.0
ID_4362,大阪府,5,1,6,0.8333333333333334,0.16666666666666666
ID_4363,京都府,1,0,1,1.0,0.0
ID_4364,京都府,1,0,1,1.0,0.0
ID_4365,京都府,1,0,1,1.0,0.0
ID_4366,京都府,1,0,1,1.0,0.0
ID_4367,京都府,1,0,1,1.0,0.0
ID_4368,京都府,2,0,2,1.0,0.0
ID_4369,京都府,1,0,1,1.0,0.0
ID_4370,京都府,5,0,5,1.0,0.0
ID_4371,京都府,2,0,2,1.0,0.0
ID_4372,京都府,1,0,1,1.0,0.0
ID_4373,京都府,3,0,3,1.0,0.0
ID_4374,京都府,1,0,1,1.0,0.0
ID_4375,京都府,2,0,2,1.0,0.0
ID_4376,京都府,1,0,1,1.0,0.0
ID_4377,京都府,1,0,1,1.0,0.0
ID_4378,京都府,1,0,1,1.0,0.0
ID_4379,京都府,1,0,1,1.0,0.0
ID_4380,京都府,1,0,1,1.0,0.0
ID_4381,京都府,1,0,1,1.0,0.0
ID_4382,京都府,1,0,1,1.0,0.0
ID_4383,京都府,1,0,1,1.0,0.0
ID_4384,京都府,1,0,1,1.0,0.0
ID_4385,群馬県,2,1,3,0.6666666666666666,0.3333333333333333
ID_4386,京都府,1,0,1,1.0,0.0
ID_4387,京都府,1,0,1,1.0,0.0
ID_4388,京都府,1,0,1,1.0,0.0
ID_4389,京都府,2,0,2,1.0,0.0
ID_4390,京都府,5,0,5,1.0,0.0
ID_4391,京都府,1,0,1,1.0,0.0
ID_4392,京都府,1,0,1,1.0,0.0
ID_4393,京都府,0,1,1,0.0,1.0
ID_4394,京都府,1,0,1,1.0,0.0
ID_4395,京都府,1,0,1,1.0,0.0
ID_4396,京都府,1,0,1,1.0,0.0
ID_4397,京都府,1,0,1,1.0,0.0
ID_4398,京都府,2,0,2,1.0,0.0
ID_4399,京都府,1,0,1,1.0,0.0
ID_4400,京都府,1,0,1,1.0,0.0
ID_4401,京都府,5,0,5,1.0,0.0
ID_4402,京都府,1,0,1,1.0,0.0
ID_4403,京都府,1,0,1,1.0,0.0
ID_4404,京都府,1,0,1,1.0,0.0
ID_4405,京都府,1,0,1,1.0,0.0
ID_4406,京都府,1,0,1,1.0,0.0
ID_4407,京都府,2,0,2,1.0,0.0
ID_4408,京都府,1,1,2,0.5,0.5
ID_4409,京都府,1,0,1,1.0,0.0
ID_4410,京都府,2,0,2,1.0,0.0
ID_4411,京都府,1,0,1,1.0,0.0
ID_4412,京都府,2,0,2,1.0,0.0
ID_4413,京都府,2,0,2,1.0,0.0
ID_4414,京都府,1,0,1,1.0,0.0
ID_4415,京都府,1,0,1,1.0,0.0
ID_4416,京都府,1,0,1,1.0,0.0
ID_4417,京都府,1,0,1,1.0,0.0
ID_4418,京都府,1,0,1,1.0,0.0
ID_4419,京都府,2,3,5,0.4,0.6
ID_4420,京都府,1,0,1,1.0,0.0
ID_4421,京都府,1,0,1,1.0,0.0
ID_4422,京都府,1,0,1,1.0,0.0
ID_4423,京都府,7,0,7,1.0,0.0
